llm_name,metadata_format,processing_stage,url,domain,provider,name,metadata_field,findability,annot_missing,value_annot,value_pred,rouge,levenshtein,manual_score
Gemini 2.5 Flash,Croissant,Pre,https://zenodo.org/records/8319440,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo),Description,1,False,"This dataset comprises high-resolution land use data downscaled from LUH2 scenarios for Belgium at both 10 m and 100 m resolutions. These datasets were generated based on research conducted by Rashidi et al. in 2023 and published in the Land Journal. We employed the GLOBIO land allocation routine to downscale fractional land use data, originally at a 0.25 deg resolution (approximately 25 km), into discrete land use maps at 10 m and 100 m resolutions. This process utilized three distinct reference land cover maps: ESA WorldCover at 10 m resolution, ESA WorldCover upscaled to 100 m resolution, and CORINE land cover at 100 m resolution. During the downsizing process, we considered three SSP-RCP scenarios to model land use trends for both the present and the year 2050 on a national scale in Belgium. Key components of the model included regional land use demand, an assessment of grid cells suitability for various land use types, and a reference land cover map. It is important to note that the classification system used in the reference maps differs from that of LUH2. To ensure comparability for land use simulations, we conducted a reclassification process following the methodologies outlined by Pérez-Hoyos et al. (2012), Dong et al. (2018), and Liao et al. (2020). This reclassification consolidated land use classes, except for water, into seven general categories: 1) urban, 2) cropland, 3) pasture, 4) forestry, 5) secondary vegetation, 6) undefined, and 7) natural. The raw data consists of three folders corresponding to the three reference maps, each containing four TIFF files (.tif), one for each scenario type.",This dataset comprises high-resolution land use data downscaled from LUH2 scenarios for Belgium at both 10 m and 100 m resolutions.; This is the main descriptive text that explains the content and scope of the dataset.,0.19736842105263158,0.13035495716034273,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden),Keywords,2,False,"Biotic, water bottom, TMAP, Trilateral Wadden sea, UNESCO world heritage, Nature value, Ecotopes","TMAP, Trilaterale Waddenzee, UNESCO Werelderfgoed, Natuurwaarde, Ecotopen; Keywords categorizing the themes of the dataset, including TMAP and the Wadden Sea.",0.18181818181818185,0.2215189873417721,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden),Keywords,2,False,"Human co-use, Wadden balance, Wadden provinces, Broad prosperity, Economy","GEMET - INSPIRE Themes; Thematic keywords associated with the resource include Menselijk Medegebruik, Waddenbalans, Waddenprovincies, Brede Welvaart, and Economie.",0.07142857142857142,0.29447852760736193,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden),Keywords,2,False,"Ecotope map, salt ecotope map, MWTL, intertidal zone, ecotopes, abiotic, morphology","Ecotopenkaart Waddenzee (2017); The keywords associated with this resource include Ecotopenkaart, Zoute Ecotopenkaart, MWTL, Intergetijdengebied, and Ecotopen.",0.07142857142857142,0.25786163522012584,-1
Gemini 2.5 Flash,Croissant,Pre,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine),Keywords,1,False,"landsat, nasa, satellite-imagery, sentinel, usgs","HLSS30; The keywords associated with HLSS30 are landsat, nasa, satellite-imagery, sentinel, and usgs.",0.6,0.4752475247524752,-1
Gemini 2.5 Flash,Croissant,Pre,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS),Keywords,1,False,"forest reserve, monitoring, database, non-intervention dynamics","Forest reserve, monitoring, database, non-intervention dynamics; Terms used to describe the main topics or subjects of the dataset.",0.5384615384615384,0.4732824427480916,-1
Gemini 2.5 Flash,Croissant,Pre,https://lpdaac.usgs.gov/products/mod09a1v061/,lpdaac.usgs.gov,LP DAAC,MODIS Terra MOD09A1 Version 6.1 (LP DAAC),Keywords,0,True,N/A,"Surface Reflectance, MODIS, Terra; Keywords associated with the MOD09A1 product include Surface Reflectance, MODIS, and Terra.",0.0,0.007936507936507908,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube),Keywords,1,False,"landsat, blue, 30m","Landsat, Blue, 30-m; These keywords are used to categorize and facilitate discovery of the blue band Landsat data.",0.18181818181818182,0.14035087719298245,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat yearly green band (EcoDataCube),Keywords,1,False,"landsat, green, 30m","Landsat, green, 30-m; These are relevant terms describing the dataset's content and characteristics.",0.2222222222222222,0.18000000000000005,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube),Keywords,1,False,"landsat, ndvi, 30m","landsat, ndvi, 30-m; Relevant search terms associated with the EcoDataCube dataset to aid in its discoverability.",0.2,0.15929203539823011,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,ac.ecodatacube.eu,EcoDataCube,Actual probability distribution for Quercus robur (EcoDataCube),Keywords,1,False,"species distribution model, tree species, landsat","species distribution model, tree species, landsat; These are key terms that categorize the content and subject matter of the dataset.",0.4615384615384615,0.368421052631579,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/4fa7b334-ce0d-4e88-aaae-2e0c138d049e,gbif.org,GBIF,eBird observation dataset (GBIF),Keywords,0,True,N/A,"eBird, occurrence data, citizen science, ornithology, biodiversity; These keywords describe the main topics and methodologies associated with the EOD – eBird Observation Dataset.",0.0,0.0,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/74196cd9-7ebc-4b20-bc27-3c2d22e31ed7,gbif.org,GBIF,Waterleidingduinen camera trap P1 (GBIF),Keywords,0,True,N/A,"Camera Trap Data, Amsterdamse Waterleidingduinen, Occurrence Data; These are the main thematic terms associated with the dataset's content and context.",0.0,0.0066225165562914245,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/f9ba3c2e-0636-4f66-a4b5-b8c138046e9e,gbif.org,GBIF,Waterleidingduinen camera trap P2 (GBIF),Keywords,0,True,N/A,"Camera Trap, Amsterdamse Waterleidingduinen, Biodiversity, Pilot Study; These terms describe the main topics and focus areas of the dataset.",0.0,0.0071428571428571175,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/bc0acb9a-131f-4085-93ae-a46e08564ac5,gbif.org,GBIF,Waterleidingduinen camera trap P3 (GBIF),Keywords,0,True,N/A,"Camera Trap, Amsterdamse Waterleidingduinen, Pilot Studies; These keywords represent the main topics and location associated with the dataset.",0.0,0.007042253521126751,-1
Gemini 2.5 Flash,Croissant,Pre,https://zenodo.org/records/11440456,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo),Keywords,1,False,"ecology, camera trapping, dunes","Ecology, Camera Trapping, Dunes; The main subject areas of the dataset are categorized by the keywords ecology, camera trapping, and dunes.",0.32,0.2230215827338129,-1
Gemini 2.5 Flash,Croissant,Pre,https://zenodo.org/records/8319440,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo),Keywords,1,False,spatial downscaling; GLOBIO land use allocation model; land use projection; Socio-economic Pathway (SSP); Representative Concentration Pathways (RCP); scenarios,Spatial Downscaling; GLOBIO Land Use Allocation Model; Land Use Projection; Socio-Economic Pathway (SSP); Representative Concentration Pathways (RCP); Scenarios; These terms are descriptive tags that help categorize and find the dataset.,0.76,0.6286919831223629,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden),License,0,True,N/A,Copyright; The dataset is subject to copyright with no use limitations.,0.0,0.0,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden),License,0,True,N/A,Usage Limitations; The resource explicitly states that there are no usage limitations.,0.0,0.0,-1
Gemini 2.5 Flash,Croissant,Pre,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden),License,0,True,N/A,Ecotopenkaart Waddenzee (2017); This resource is stated to have no legal restrictions on its use.,0.0,0.0,-1
Gemini 2.5 Flash,Croissant,Pre,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine),License,0,True,N/A,"Earth Engine; Earth Engine is free to use for research, education, and nonprofit purposes.",0.0,0.0,-1
Gemini 2.5 Flash,Croissant,Pre,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS),License,1,False,DANS Licence,DANS Licence; The license governing the use of the dataset.,0.33333333333333337,0.2033898305084746,-1
Gemini 2.5 Flash,Croissant,Pre,https://lpdaac.usgs.gov/products/mod09a1v061/,lpdaac.usgs.gov,LP DAAC,MODIS Terra MOD09A1 Version 6.1 (LP DAAC),License,0,True,N/A,N/A; The text does not explicitly state a specific license for the data product.,0.23529411764705882,0.03749999999999998,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube),License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0; The Creative Commons Attribution-ShareAlike 4.0 International License governs the usage of this data product.,0.3846153846153846,0.09756097560975607,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat yearly green band (EcoDataCube),License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0; This specifies the Creative Commons Attribution-ShareAlike 4.0 International license for the data.,0.4166666666666667,0.1071428571428571,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,ac.ecodatacube.eu,EcoDataCube,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube),License,1,False,CC-BY-SA-4.0,"CC-BY-SA-4.0; A Creative Commons license that specifies terms for data usage and sharing, requiring attribution and share-alike conditions.",0.3571428571428571,0.08633093525179858,-1
Gemini 2.5 Flash,Croissant,Pre,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,ac.ecodatacube.eu,EcoDataCube,Actual probability distribution for Quercus robur (EcoDataCube),License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0; This is the specific license under which the dataset is distributed.,0.47619047619047616,0.14634146341463417,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/4fa7b334-ce0d-4e88-aaae-2e0c138d049e,gbif.org,GBIF,eBird observation dataset (GBIF),License,1,False,CC BY 4.0,"CC BY 4.0; CC BY 4.0 is a Creative Commons license allowing distribution, remixing, and building upon the material with attribution to the creator.",0.2666666666666667,0.061224489795918324,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/74196cd9-7ebc-4b20-bc27-3c2d22e31ed7,gbif.org,GBIF,Waterleidingduinen camera trap P1 (GBIF),License,1,False,CC BY 4.0,CC BY 4.0; This is the Creative Commons Attribution 4.0 International license under which the dataset is made available.,0.32,0.07499999999999996,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/f9ba3c2e-0636-4f66-a4b5-b8c138046e9e,gbif.org,GBIF,Waterleidingduinen camera trap P2 (GBIF),License,1,False,CC BY 4.0,"CC BY 4.0; This is the Creative Commons Attribution 4.0 International License, which permits reuse and distribution with proper attribution.",0.3076923076923077,0.06428571428571428,-1
Gemini 2.5 Flash,Croissant,Pre,https://www.gbif.org/dataset/bc0acb9a-131f-4085-93ae-a46e08564ac5,gbif.org,GBIF,Waterleidingduinen camera trap P3 (GBIF),License,1,False,CC BY 4.0,"CC BY 4.0; CC BY 4.0 is a Creative Commons Attribution 4.0 International License, specifying the terms of use for the dataset.",0.2758620689655173,0.0714285714285714,-1
Gemini 2.5 Flash,Croissant,Pre,https://zenodo.org/records/11440456,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo),License,1,False,Creative Commons Attribution 4.0 International,"Creative Commons Attribution 4.0 International; The data in this repository is distributed under the Creative Commons Attribution 4.0 International license, which allows for free use and sharing with proper attribution.",0.3157894736842105,0.2100456621004566,-1
